comparison_index,comparison_id,analysis_workload_id,endpoint_id,cluster_id,paired_task_count,cluster_effect,cluster_lower_bound,cluster_upper_bound,effect_direction,analysis_status
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_SAFETY_FILTER,RR-INTERMITTENT/2,5,-0.070000000000000007,-0.070000000000000007,-0.070000000000000007,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-INTERMITTENT/2,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_NUMERICAL,RR-INTERMITTENT/2,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,OTHER_NONACCEPTED,RR-INTERMITTENT/2,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,FAILURE_RATE,RR-INTERMITTENT/3,5,-0.47000000000000003,-0.47000000000000003,-0.47000000000000003,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_SAFETY_FILTER,RR-INTERMITTENT/3,5,-0.29999999999999999,-0.29999999999999999,-0.29999999999999999,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-INTERMITTENT/3,5,-0.16999999999999998,-0.16999999999999998,-0.16999999999999998,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_NUMERICAL,RR-INTERMITTENT/3,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,OTHER_NONACCEPTED,RR-INTERMITTENT/3,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,FAILURE_RATE,RR-INTERMITTENT/4,5,-0.089999999999999997,-0.089999999999999997,-0.089999999999999997,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_SAFETY_FILTER,RR-INTERMITTENT/4,5,-0.089999999999999997,-0.089999999999999997,-0.089999999999999997,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-INTERMITTENT/4,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_NUMERICAL,RR-INTERMITTENT/4,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,OTHER_NONACCEPTED,RR-INTERMITTENT/4,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,FAILURE_RATE,RR-INTERMITTENT/5,5,-0.26000000000000001,-0.26000000000000001,-0.26000000000000001,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_SAFETY_FILTER,RR-INTERMITTENT/5,5,-0.26000000000000001,-0.26000000000000001,-0.26000000000000001,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-INTERMITTENT/5,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_NUMERICAL,RR-INTERMITTENT/5,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,OTHER_NONACCEPTED,RR-INTERMITTENT/5,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,FAILURE_RATE,RR-INTERMITTENT/6,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_SAFETY_FILTER,RR-INTERMITTENT/6,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-INTERMITTENT/6,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_NUMERICAL,RR-INTERMITTENT/6,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,OTHER_NONACCEPTED,RR-INTERMITTENT/6,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,FAILURE_RATE,RR-INTERMITTENT/7,5,-0.49000000000000005,-0.49000000000000005,-0.49000000000000005,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_SAFETY_FILTER,RR-INTERMITTENT/7,5,-0.49000000000000005,-0.49000000000000005,-0.49000000000000005,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-INTERMITTENT/7,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_NUMERICAL,RR-INTERMITTENT/7,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,OTHER_NONACCEPTED,RR-INTERMITTENT/7,5,-2.2204460492503132e-17,-2.2204460492503132e-17,-2.2204460492503132e-17,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,FAILURE_RATE,RR-REJECTION/0,5,-0.23999999999999999,-0.23999999999999999,-0.23999999999999999,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_SAFETY_FILTER,RR-REJECTION/0,5,-0.23999999999999999,-0.23999999999999999,-0.23999999999999999,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-REJECTION/0,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_NUMERICAL,RR-REJECTION/0,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,OTHER_NONACCEPTED,RR-REJECTION/0,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,FAILURE_RATE,RR-REJECTION/1,5,-0.10000000000000001,-0.10000000000000001,-0.10000000000000001,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_SAFETY_FILTER,RR-REJECTION/1,5,-0.10000000000000001,-0.10000000000000001,-0.10000000000000001,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-REJECTION/1,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_NUMERICAL,RR-REJECTION/1,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,OTHER_NONACCEPTED,RR-REJECTION/1,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,FAILURE_RATE,RR-REJECTION/2,5,-0.45000000000000001,-0.45000000000000001,-0.45000000000000001,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_SAFETY_FILTER,RR-REJECTION/2,5,-0.45000000000000001,-0.45000000000000001,-0.45000000000000001,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-REJECTION/2,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_NUMERICAL,RR-REJECTION/2,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,OTHER_NONACCEPTED,RR-REJECTION/2,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,FAILURE_RATE,RR-REJECTION/3,5,-0.040000000000000001,-0.040000000000000001,-0.040000000000000001,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_SAFETY_FILTER,RR-REJECTION/3,5,-0.040000000000000001,-0.040000000000000001,-0.040000000000000001,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-REJECTION/3,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_NUMERICAL,RR-REJECTION/3,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,OTHER_NONACCEPTED,RR-REJECTION/3,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,FAILURE_RATE,RR-REJECTION/4,5,-0.050000000000000003,-0.050000000000000003,-0.050000000000000003,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_SAFETY_FILTER,RR-REJECTION/4,5,-0.050000000000000003,-0.050000000000000003,-0.050000000000000003,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-REJECTION/4,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_NUMERICAL,RR-REJECTION/4,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,OTHER_NONACCEPTED,RR-REJECTION/4,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,FAILURE_RATE,RR-REJECTION/5,5,-0.089999999999999997,-0.089999999999999997,-0.089999999999999997,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_SAFETY_FILTER,RR-REJECTION/5,5,-0.089999999999999997,-0.089999999999999997,-0.089999999999999997,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-REJECTION/5,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_NUMERICAL,RR-REJECTION/5,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,OTHER_NONACCEPTED,RR-REJECTION/5,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,FAILURE_RATE,RR-REJECTION/6,5,-0.02,-0.02,-0.02,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_SAFETY_FILTER,RR-REJECTION/6,5,-0.02,-0.02,-0.02,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-REJECTION/6,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_NUMERICAL,RR-REJECTION/6,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,OTHER_NONACCEPTED,RR-REJECTION/6,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,FAILURE_RATE,RR-REJECTION/7,5,-0.23999999999999999,-0.23999999999999999,-0.23999999999999999,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_SAFETY_FILTER,RR-REJECTION/7,5,-0.23999999999999999,-0.23999999999999999,-0.23999999999999999,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-REJECTION/7,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_NUMERICAL,RR-REJECTION/7,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,OTHER_NONACCEPTED,RR-REJECTION/7,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,FAILURE_RATE,RR-SHOCK/0,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_SAFETY_FILTER,RR-SHOCK/0,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_BUDGET_NO_FEASIBLE,RR-SHOCK/0,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_NUMERICAL,RR-SHOCK/0,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,OTHER_NONACCEPTED,RR-SHOCK/0,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,FAILURE_RATE,RR-SHOCK/1,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
13,E1_ROLLING__DT-RAMDE_TS2_FULL__VS__MATCHED_SHADE_STYLE_PARETO,E1_ROLLING,REJECT_SAFETY_FILTER,RR-SHOCK/1,5,0,0,0,comparator_rate_minus_proposed_rate,PRE_R10_SUPPORTING_DESCRIPTIVE_RESULT_AWARE__NO_NEW_CONFIRMATORY_INFERENCE
